#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
duisburg_000000_000442_leftImg8bit.png,2517412,{},1,0,"{""name"":""polygon"",""all_points_x"":[1021,864,867,1022,1021],""all_points_y"":[230,276,369,354,230]}",{}
duisburg_000000_000446_leftImg8bit.png,2697133,{},1,0,"{""name"":""polygon"",""all_points_x"":[1072,1336,1324,1062,1072],""all_points_y"":[95,107,302,290,95]}",{}
duisburg_000000_000447_leftImg8bit.png,2566503,{},1,0,"{""name"":""polygon"",""all_points_x"":[1802,1808,1941,1934,1802],""all_points_y"":[79,159,98,1,79]}",{}
duisburg_000000_000448_leftImg8bit.png,2571224,{},1,0,"{""name"":""polygon"",""all_points_x"":[1055,956,956,1055,1055],""all_points_y"":[206,210,257,253,206]}",{}
duisburg_000000_000450_leftImg8bit.png,2363556,{},1,0,"{""name"":""polygon"",""all_points_x"":[963,1148,1151,964,963],""all_points_y"":[88,80,336,337,88]}",{}
duisburg_000000_000451_leftImg8bit.png,2391957,{},1,0,"{""name"":""polygon"",""all_points_x"":[702,140,127,700,702],""all_points_y"":[642,934,296,335,642]}",{}
duisburg_000000_000453_leftImg8bit.png,2118971,{},1,0,"{""name"":""polygon"",""all_points_x"":[1642,1644,1944,1932,1642],""all_points_y"":[99,221,215,79,99]}",{}
duisburg_000000_000454_leftImg8bit.png,2354056,{},1,0,"{""name"":""polygon"",""all_points_x"":[940,946,1090,1086,940],""all_points_y"":[12,195,195,12,12]}",{}
duisburg_000000_000455_leftImg8bit.png,2545788,{},1,0,"{""name"":""polygon"",""all_points_x"":[1654,1827,1822,1649,1654],""all_points_y"":[69,67,372,376,69]}",{}
duisburg_000000_000455_leftImg8bit.png,2545788,{},1,0,"{""name"":""polygon"",""all_points_x"":[1654,1827,1822,1649,1654],""all_points_y"":[69,67,372,376,69]}",{}
duisburg_000000_000457_leftImg8bit.png,2621495,{},1,0,"{""name"":""polygon"",""all_points_x"":[429,498,511,427,420,429],""all_points_y"":[232,230,465,471,230,232]}",{}
duisburg_000000_000459_leftImg8bit.png,2667297,{},1,0,"{""name"":""polygon"",""all_points_x"":[998,998,1059,1059,998],""all_points_y"":[319,368,370,321,319]}",{}
duisburg_000000_000460_leftImg8bit.png,2633267,{},1,0,"{""name"":""polygon"",""all_points_x"":[1638,1644,1815,1800,1638],""all_points_y"":[91,215,142,22,91]}",{}
duisburg_000000_000461_leftImg8bit.png,2573861,{},1,0,"{""name"":""polygon"",""all_points_x"":[1034,965,960,1037,1034],""all_points_y"":[262,265,328,332,262]}",{}
duisburg_000000_000466_leftImg8bit.png,2566548,{},1,0,"{""name"":""polygon"",""all_points_x"":[588,583,931,936,588],""all_points_y"":[149,285,298,171,149]}",{}
duisburg_000000_000467_leftImg8bit.png,2270864,{},1,0,"{""name"":""polygon"",""all_points_x"":[162,266,277,172,162],""all_points_y"":[19,27,295,293,19]}",{}
duisburg_000000_000472_leftImg8bit.png,2825542,{},1,0,"{""name"":""polygon"",""all_points_x"":[1321,1323,1142,1139,1321],""all_points_y"":[170,291,297,173,170]}",{}
duisburg_000000_000474_leftImg8bit.png,2548210,{},1,0,"{""name"":""polygon"",""all_points_x"":[865,1023,1025,869,865],""all_points_y"":[238,238,326,326,238]}",{}
duisburg_000000_000475_leftImg8bit.png,2492479,{},1,0,"{""name"":""polygon"",""all_points_x"":[1964,1962,1850,1853,1964],""all_points_y"":[256,317,334,279,256]}",{}
duisburg_000000_000476_leftImg8bit.png,2449782,{},1,0,"{""name"":""polygon"",""all_points_x"":[730,950,944,719,730],""all_points_y"":[125,128,250,241,125]}",{}
duisburg_000000_000477_leftImg8bit.png,2583643,{},1,0,"{""name"":""polygon"",""all_points_x"":[83,266,264,83,83],""all_points_y"":[115,120,230,227,115]}",{}
duisburg_000000_000479_leftImg8bit.png,2624134,{},1,0,"{""name"":""polygon"",""all_points_x"":[843,698,704,853,843],""all_points_y"":[214,210,309,309,214]}",{}
duisburg_000000_000480_leftImg8bit.png,2645170,{},1,0,"{""name"":""polygon"",""all_points_x"":[35,152,148,30,35],""all_points_y"":[302,306,607,613,302]}",{}
duisburg_000000_000485_leftImg8bit.png,2500330,{},1,0,"{""name"":""polygon"",""all_points_x"":[879,913,915,859,879],""all_points_y"":[225,227,363,357,225]}",{}
duisburg_000000_000486_leftImg8bit.png,2551871,{},1,0,"{""name"":""polygon"",""all_points_x"":[694,692,776,772,694],""all_points_y"":[188,349,347,184,188]}",{}
duisburg_000000_000487_leftImg8bit.png,2424294,{},1,0,"{""name"":""polygon"",""all_points_x"":[279,279,525,525,279],""all_points_y"":[129,215,215,127,129]}",{}
duisburg_000000_000488_leftImg8bit.png,2379981,{},1,0,"{""name"":""polygon"",""all_points_x"":[447,14,14,441,447],""all_points_y"":[527,527,289,291,527]}",{}
duisburg_000000_000490_leftImg8bit.png,2309918,{},1,0,"{""name"":""polygon"",""all_points_x"":[1291,1035,1038,1294,1291],""all_points_y"":[116,116,219,217,116]}",{}
duisburg_000000_000494_leftImg8bit.png,2359965,{},1,0,"{""name"":""polygon"",""all_points_x"":[1901,1754,1756,1901,1901],""all_points_y"":[263,282,476,479,263]}",{}
duisburg_000000_000495_leftImg8bit.png,2374584,{},1,0,"{""name"":""polygon"",""all_points_x"":[1179,1075,1078,1180,1179],""all_points_y"":[245,249,308,302,245]}",{}
duisburg_000000_000496_leftImg8bit.png,2357806,{},1,0,"{""name"":""polygon"",""all_points_x"":[865,873,988,977,865],""all_points_y"":[227,353,347,217,227]}",{}
duisburg_000000_000499_leftImg8bit.png,2160222,{},1,0,"{""name"":""polygon"",""all_points_x"":[397,705,705,388,397],""all_points_y"":[486,476,325,332,486]}",{}
duisburg_000000_000500_leftImg8bit.png,2438153,{},1,0,"{""name"":""polygon"",""all_points_x"":[140,373,361,168,150,150,156,140],""all_points_y"":[396,394,578,599,394,394,398,396]}",{}
duisburg_000000_000501_leftImg8bit.png,2425300,{},1,0,"{""name"":""polygon"",""all_points_x"":[414,661,663,419,414],""all_points_y"":[199,212,365,359,199]}",{}
duisburg_000000_000502_leftImg8bit.png,2379197,{},1,0,"{""name"":""polygon"",""all_points_x"":[1173,1169,1350,1346,1173],""all_points_y"":[412,516,548,400,412]}",{}
duisburg_000000_000504_leftImg8bit.png,2374810,{},1,0,"{""name"":""polygon"",""all_points_x"":[1102,1029,1029,1105,1102],""all_points_y"":[316,314,374,374,316]}",{}
duisburg_000000_000504_leftImg8bit.png,2374810,{},1,0,"{""name"":""polygon"",""all_points_x"":[1102,1029,1029,1105,1102],""all_points_y"":[316,314,374,374,316]}",{}
duisburg_000000_000505_leftImg8bit.png,2451762,{},1,0,"{""name"":""polygon"",""all_points_x"":[1172,1172,1404,1408,1172],""all_points_y"":[45,142,140,43,45]}",{}
duisburg_000000_000506_leftImg8bit.png,2470013,{},1,0,"{""name"":""polygon"",""all_points_x"":[1084,1079,909,913,1084],""all_points_y"":[328,410,404,327,328]}",{}
duisburg_000000_000507_leftImg8bit.png,2246678,{},1,0,"{""name"":""polygon"",""all_points_x"":[718,720,956,962,718],""all_points_y"":[166,312,314,172,166]}",{}
duisburg_000000_000510_leftImg8bit.png,2279592,{},1,0,"{""name"":""polygon"",""all_points_x"":[1243,1062,1067,1243,1243],""all_points_y"":[196,202,289,289,196]}",{}
duisburg_000000_000515_leftImg8bit.png,2374681,{},1,0,"{""name"":""polygon"",""all_points_x"":[347,312,595,626,347],""all_points_y"":[495,256,248,473,495]}",{}
duisburg_000000_000517_leftImg8bit.png,2358653,{},1,0,"{""name"":""polygon"",""all_points_x"":[577,117,111,573,577],""all_points_y"":[609,891,328,367,609]}",{}
duisburg_000000_000519_leftImg8bit.png,2428826,{},1,0,"{""name"":""polygon"",""all_points_x"":[1008,1004,1175,1176,1008],""all_points_y"":[398,229,232,400,398]}",{}
duisburg_000000_000520_leftImg8bit.png,2399205,{},1,0,"{""name"":""polygon"",""all_points_x"":[307,137,133,303,307],""all_points_y"":[273,269,344,344,273]}",{}
duisburg_000000_000523_leftImg8bit.png,2284303,{},1,0,"{""name"":""polygon"",""all_points_x"":[1964,1797,1793,1955,1964],""all_points_y"":[373,381,459,477,373]}",{}
duisburg_000000_000525_leftImg8bit.png,2357061,{},1,0,"{""name"":""polygon"",""all_points_x"":[509,563,563,510,509],""all_points_y"":[353,354,294,294,353]}",{}
duisburg_000000_000527_leftImg8bit.png,2268255,{},1,0,"{""name"":""polygon"",""all_points_x"":[571,80,82,566,571],""all_points_y"":[610,874,177,283,610]}",{}
duisburg_000000_000530_leftImg8bit.png,2209992,{},1,0,"{""name"":""polygon"",""all_points_x"":[1330,1221,1215,1330,1330],""all_points_y"":[175,182,244,239,175]}",{}
duisburg_000000_000534_leftImg8bit.png,2175486,{},1,0,"{""name"":""polygon"",""all_points_x"":[148,179,436,414,148],""all_points_y"":[457,686,613,447,457]}",{}
duisburg_000000_000535_leftImg8bit.png,2188441,{},1,0,"{""name"":""polygon"",""all_points_x"":[1219,1094,1096,1215,1219],""all_points_y"":[166,165,315,316,166]}",{}
duisburg_000000_000538_leftImg8bit.png,2144793,{},1,0,"{""name"":""polygon"",""all_points_x"":[354,270,271,359,354],""all_points_y"":[177,151,377,382,177]}",{}
duisburg_000000_000539_leftImg8bit.png,2220503,{},1,0,"{""name"":""polygon"",""all_points_x"":[940,753,763,944,940],""all_points_y"":[49,51,360,365,49]}",{}
duisburg_000000_000547_leftImg8bit.png,2497413,{},1,0,"{""name"":""polygon"",""all_points_x"":[911,913,1157,1146,911],""all_points_y"":[138,332,320,124,138]}",{}
duisburg_000000_000548_leftImg8bit.png,2598806,{},1,0,"{""name"":""polygon"",""all_points_x"":[1459,1540,1542,1469,1459],""all_points_y"":[211,207,384,389,211]}",{}
duisburg_000000_000548_leftImg8bit.png,2598806,{},1,0,"{""name"":""polygon"",""all_points_x"":[1459,1540,1542,1469,1459],""all_points_y"":[211,207,384,389,211]}",{}
duisburg_000000_000549_leftImg8bit.png,2465666,{},1,0,"{""name"":""polygon"",""all_points_x"":[126,225,231,133,126],""all_points_y"":[299,302,469,476,299]}",{}
duisburg_000000_000550_leftImg8bit.png,2184065,{},1,0,"{""name"":""polygon"",""all_points_x"":[1056,833,841,1054,1056],""all_points_y"":[7,46,244,216,7]}",{}
duisburg_000000_000551_leftImg8bit.png,2130679,{},1,0,"{""name"":""polygon"",""all_points_x"":[1000,1170,1159,993,1000],""all_points_y"":[4,4,381,385,4]}",{}
duisburg_000000_000553_leftImg8bit.png,1974400,{},1,0,"{""name"":""polygon"",""all_points_x"":[1002,782,779,994,1002],""all_points_y"":[97,97,214,214,97]}",{}
duisburg_000000_000554_leftImg8bit.png,1896223,{},1,0,"{""name"":""polygon"",""all_points_x"":[686,831,832,679,686],""all_points_y"":[104,62,168,193,104]}",{}
duisburg_000000_000555_leftImg8bit.png,2058561,{},1,0,"{""name"":""polygon"",""all_points_x"":[1328,1028,1024,1328,1328],""all_points_y"":[468,497,271,300,468]}",{}
duisburg_000000_000556_leftImg8bit.png,2249249,{},1,0,"{""name"":""polygon"",""all_points_x"":[149,325,329,140,149],""all_points_y"":[9,30,361,342,9]}",{}
duisburg_000000_000557_leftImg8bit.png,2373375,{},1,0,"{""name"":""polygon"",""all_points_x"":[1511,1617,1612,1502,1511],""all_points_y"":[237,234,387,385,237]}",{}
duisburg_000000_000558_leftImg8bit.png,2285813,{},1,0,"{""name"":""polygon"",""all_points_x"":[441,575,571,443,441],""all_points_y"":[376,370,267,240,376]}",{}
duisburg_000000_000559_leftImg8bit.png,2260136,{},1,0,"{""name"":""polygon"",""all_points_x"":[1042,1158,1155,1044,1042],""all_points_y"":[195,195,256,252,195]}",{}
duisburg_000000_000561_leftImg8bit.png,2178087,{},1,0,"{""name"":""polygon"",""all_points_x"":[770,763,852,860,770],""all_points_y"":[466,343,373,451,466]}",{}
duisburg_000000_000562_leftImg8bit.png,2312546,{},1,0,"{""name"":""polygon"",""all_points_x"":[291,300,447,439,291],""all_points_y"":[29,269,265,23,29]}",{}
duisburg_000000_000564_leftImg8bit.png,2354572,{},1,0,"{""name"":""polygon"",""all_points_x"":[1559,1431,1440,1572,1559],""all_points_y"":[318,335,406,392,318]}",{}
duisburg_000000_000568_leftImg8bit.png,2178100,{},1,0,"{""name"":""polygon"",""all_points_x"":[1306,1229,1242,1311,1306],""all_points_y"":[34,39,205,201,34]}",{}
duisburg_000000_000570_leftImg8bit.png,2065518,{},1,0,"{""name"":""polygon"",""all_points_x"":[1202,1139,1137,1199,1202],""all_points_y"":[189,193,313,315,189]}",{}
duisburg_000000_000572_leftImg8bit.png,2137236,{},1,0,"{""name"":""polygon"",""all_points_x"":[846,755,757,841,846],""all_points_y"":[155,160,285,284,155]}",{}
duisburg_000000_000574_leftImg8bit.png,2209314,{},1,0,"{""name"":""polygon"",""all_points_x"":[115,107,476,476,115],""all_points_y"":[585,177,256,525,585]}",{}
duisburg_000000_000577_leftImg8bit.png,2454924,{},1,0,"{""name"":""polygon"",""all_points_x"":[1683,1683,1925,1923,1683],""all_points_y"":[119,341,330,68,119]}",{}
duisburg_000000_000579_leftImg8bit.png,2453391,{},1,0,"{""name"":""polygon"",""all_points_x"":[448,448,615,617,448],""all_points_y"":[158,95,90,151,158]}",{}
duisburg_000000_000581_leftImg8bit.png,2729386,{},1,0,"{""name"":""polygon"",""all_points_x"":[1477,1251,1264,1472,1477],""all_points_y"":[259,262,397,394,259]}",{}
duisburg_000000_000587_leftImg8bit.png,2565958,{},1,0,"{""name"":""polygon"",""all_points_x"":[100,303,311,108,100],""all_points_y"":[238,226,503,511,238]}",{}
duisburg_000000_000588_leftImg8bit.png,2558523,{},1,0,"{""name"":""polygon"",""all_points_x"":[1482,1486,1612,1613,1482],""all_points_y"":[176,279,280,172,176]}",{}
duisburg_000000_000589_leftImg8bit.png,2685609,{},1,0,"{""name"":""polygon"",""all_points_x"":[518,433,435,519,518],""all_points_y"":[120,123,169,166,120]}",{}
duisburg_000000_000589_leftImg8bit.png,2685609,{},1,0,"{""name"":""polygon"",""all_points_x"":[518,433,435,519,518],""all_points_y"":[120,123,169,166,120]}",{}
duisburg_000000_000590_leftImg8bit.png,2688169,{},1,0,"{""name"":""polygon"",""all_points_x"":[98,221,219,93,98],""all_points_y"":[412,410,498,504,412]}",{}
duisburg_000000_000591_leftImg8bit.png,2461953,{},1,0,"{""name"":""polygon"",""all_points_x"":[698,625,624,699,698],""all_points_y"":[321,321,374,374,321]}",{}
duisburg_000000_000592_leftImg8bit.png,2470149,{},1,0,"{""name"":""polygon"",""all_points_x"":[1346,1346,1156,1156,1346],""all_points_y"":[251,348,354,259,251]}",{}
duisburg_000000_000593_leftImg8bit.png,2493901,{},1,0,"{""name"":""polygon"",""all_points_x"":[1343,1338,1489,1495,1343],""all_points_y"":[159,273,279,156,159]}",{}
duisburg_000000_000594_leftImg8bit.png,2483082,{},1,0,"{""name"":""polygon"",""all_points_x"":[900,896,955,957,900],""all_points_y"":[232,347,347,238,232]}",{}
duisburg_000000_000595_leftImg8bit.png,2531389,{},1,0,"{""name"":""polygon"",""all_points_x"":[199,197,0,4,199],""all_points_y"":[0,195,172,0,0]}",{}
duisburg_000000_000597_leftImg8bit.png,2531729,{},1,0,"{""name"":""polygon"",""all_points_x"":[674,421,421,671,674],""all_points_y"":[128,127,261,270,128]}",{}
duisburg_000000_000600_leftImg8bit.png,2473528,{},1,0,"{""name"":""polygon"",""all_points_x"":[58,237,234,55,58],""all_points_y"":[232,254,325,321,232]}",{}
duisburg_000000_000608_leftImg8bit.png,2595335,{},1,0,"{""name"":""polygon"",""all_points_x"":[1578,1566,1430,1443,1578],""all_points_y"":[199,23,113,250,199]}",{}
duisburg_000000_000609_leftImg8bit.png,2568303,{},1,0,"{""name"":""polygon"",""all_points_x"":[695,703,836,830,695],""all_points_y"":[199,434,395,260,199]}",{}
duisburg_000000_000610_leftImg8bit.png,2593840,{},1,0,"{""name"":""polygon"",""all_points_x"":[1845,2003,1989,1815,1845],""all_points_y"":[392,394,534,516,392]}",{}
duisburg_000000_000611_leftImg8bit.png,2566146,{},1,0,"{""name"":""polygon"",""all_points_x"":[485,309,317,489,485],""all_points_y"":[73,93,180,166,73]}",{}
duisburg_000000_000617_leftImg8bit.png,2522342,{},1,0,"{""name"":""polygon"",""all_points_x"":[207,422,457,280,207],""all_points_y"":[373,341,619,692,373]}",{}
duisburg_000000_000618_leftImg8bit.png,2678724,{},1,0,"{""name"":""polygon"",""all_points_x"":[919,919,1084,1080,919],""all_points_y"":[337,379,378,337,337]}",{}
duisburg_000000_000619_leftImg8bit.png,2497051,{},1,0,"{""name"":""polygon"",""all_points_x"":[338,316,646,663,338],""all_points_y"":[584,219,206,484,584]}",{}
duisburg_000000_000620_leftImg8bit.png,2491419,{},1,0,"{""name"":""polygon"",""all_points_x"":[1665,1528,1541,1665,1665],""all_points_y"":[342,364,488,491,342]}",{}
duisburg_000000_000623_leftImg8bit.png,2331496,{},1,0,"{""name"":""polygon"",""all_points_x"":[1205,335,782,1176,1205],""all_points_y"":[817,811,607,609,817]}",{}
duisburg_000000_000625_leftImg8bit.png,2230844,{},1,0,"{""name"":""polygon"",""all_points_x"":[115,116,242,242,115],""all_points_y"":[204,294,305,222,204]}",{}
duisburg_000000_000626_leftImg8bit.png,2190813,{},1,0,"{""name"":""polygon"",""all_points_x"":[387,379,37,43,387],""all_points_y"":[395,259,261,381,395]}",{}
duisburg_000000_000627_leftImg8bit.png,2228934,{},1,0,"{""name"":""polygon"",""all_points_x"":[1732,1733,1972,1965,1732],""all_points_y"":[191,457,444,196,191]}",{}
duisburg_000000_000627_leftImg8bit.png,2228934,{},1,0,"{""name"":""polygon"",""all_points_x"":[1732,1733,1972,1965,1732],""all_points_y"":[191,457,444,196,191]}",{}
duisburg_000000_000633_leftImg8bit.png,2337613,{},1,0,"{""name"":""polygon"",""all_points_x"":[508,513,428,423,508],""all_points_y"":[49,195,196,53,49]}",{}
duisburg_000000_000636_leftImg8bit.png,2376265,{},1,0,"{""name"":""polygon"",""all_points_x"":[10,9,202,202,10],""all_points_y"":[118,256,284,170,118]}",{}
duisburg_000000_000637_leftImg8bit.png,2381247,{},1,0,"{""name"":""polygon"",""all_points_x"":[772,799,801,770,772],""all_points_y"":[88,89,383,387,88]}",{}
duisburg_000000_000640_leftImg8bit.png,2462102,{},1,0,"{""name"":""polygon"",""all_points_x"":[119,201,202,119,119],""all_points_y"":[103,129,228,210,103]}",{}
duisburg_000000_000641_leftImg8bit.png,2441383,{},1,0,"{""name"":""polygon"",""all_points_x"":[564,478,483,574,564],""all_points_y"":[54,57,197,192,54]}",{}
duisburg_000000_000643_leftImg8bit.png,2532522,{},1,0,"{""name"":""polygon"",""all_points_x"":[1325,1409,1410,1330,1325],""all_points_y"":[135,127,254,260,135]}",{}
duisburg_000000_000644_leftImg8bit.png,2601001,{},1,0,"{""name"":""polygon"",""all_points_x"":[1485,1383,1379,1484,1485],""all_points_y"":[67,82,143,130,67]}",{}
duisburg_000000_000649_leftImg8bit.png,2229906,{},1,0,"{""name"":""polygon"",""all_points_x"":[1071,1143,1146,1075,1071],""all_points_y"":[195,190,270,270,195]}",{}
duisburg_000000_000650_leftImg8bit.png,2219212,{},1,0,"{""name"":""polygon"",""all_points_x"":[951,952,1020,1019,951],""all_points_y"":[171,238,237,170,171]}",{}
duisburg_000000_000650_leftImg8bit.png,2219212,{},1,0,"{""name"":""polygon"",""all_points_x"":[951,952,1020,1019,951],""all_points_y"":[171,238,237,170,171]}",{}
duisburg_000000_000651_leftImg8bit.png,2272584,{},1,0,"{""name"":""polygon"",""all_points_x"":[1749,1815,1817,1753,1749],""all_points_y"":[310,301,372,376,310]}",{}
duisburg_000000_000652_leftImg8bit.png,2254245,{},1,0,"{""name"":""polygon"",""all_points_x"":[1835,1965,1971,1847,1835],""all_points_y"":[124,114,440,442,124]}",{}
duisburg_000000_000656_leftImg8bit.png,2414974,{},1,0,"{""name"":""polygon"",""all_points_x"":[549,555,659,655,549],""all_points_y"":[77,314,337,133,77]}",{}
duisburg_000000_000657_leftImg8bit.png,2335227,{},1,0,"{""name"":""polygon"",""all_points_x"":[1068,1066,1141,1144,1068],""all_points_y"":[235,139,137,227,235]}",{}
duisburg_000000_000658_leftImg8bit.png,2323939,{},1,0,"{""name"":""polygon"",""all_points_x"":[1464,1332,1337,1469,1464],""all_points_y"":[290,302,468,473,290]}",{}
duisburg_000000_000659_leftImg8bit.png,2373314,{},1,0,"{""name"":""polygon"",""all_points_x"":[901,901,1005,999,901],""all_points_y"":[72,179,176,66,72]}",{}
duisburg_000000_000659_leftImg8bit.png,2373314,{},1,0,"{""name"":""polygon"",""all_points_x"":[901,901,1005,999,901],""all_points_y"":[72,179,176,66,72]}",{}
duisburg_000000_000662_leftImg8bit.png,2260774,{},1,0,"{""name"":""polygon"",""all_points_x"":[1288,1288,1414,1410,1288],""all_points_y"":[136,177,175,132,136]}",{}
duisburg_000000_000663_leftImg8bit.png,2275841,{},1,0,"{""name"":""polygon"",""all_points_x"":[1644,1780,1778,1640,1644],""all_points_y"":[272,268,184,191,272]}",{}
duisburg_000000_000669_leftImg8bit.png,2141909,{},1,0,"{""name"":""polygon"",""all_points_x"":[1203,1120,1122,1203,1203],""all_points_y"":[409,416,476,476,409]}",{}
duisburg_000000_000672_leftImg8bit.png,2158165,{},1,0,"{""name"":""polygon"",""all_points_x"":[10,18,224,215,10],""all_points_y"":[372,532,507,375,372]}",{}
duisburg_000000_000673_leftImg8bit.png,2177254,{},1,0,"{""name"":""polygon"",""all_points_x"":[107,112,506,501,107],""all_points_y"":[273,498,472,313,273]}",{}
duisburg_000000_000674_leftImg8bit.png,2077467,{},1,0,"{""name"":""polygon"",""all_points_x"":[653,649,726,728,653],""all_points_y"":[85,208,267,170,85]}",{}
duisburg_000000_000676_leftImg8bit.png,2111468,{},1,0,"{""name"":""polygon"",""all_points_x"":[1887,1886,1702,1702,1887],""all_points_y"":[453,246,278,453,453]}",{}
duisburg_000000_000677_leftImg8bit.png,2266973,{},1,0,"{""name"":""polygon"",""all_points_x"":[1767,1235,1233,1761,1767],""all_points_y"":[560,536,335,287,560]}",{}
duisburg_000000_000678_leftImg8bit.png,2420893,{},1,0,"{""name"":""polygon"",""all_points_x"":[80,552,556,72,80],""all_points_y"":[651,532,304,257,651]}",{}
duisburg_000000_000681_leftImg8bit.png,2086638,{},1,0,"{""name"":""polygon"",""all_points_x"":[20,12,300,302,20],""all_points_y"":[285,417,404,304,285]}",{}
duisburg_000000_000683_leftImg8bit.png,2382204,{},1,0,"{""name"":""polygon"",""all_points_x"":[679,685,559,553,679],""all_points_y"":[467,272,266,459,467]}",{}
duisburg_000000_000684_leftImg8bit.png,2324333,{},1,0,"{""name"":""polygon"",""all_points_x"":[1649,1536,1533,1639,1649],""all_points_y"":[248,274,399,396,248]}",{}
duisburg_000000_000685_leftImg8bit.png,2529681,{},1,0,"{""name"":""polygon"",""all_points_x"":[792,790,940,944,792],""all_points_y"":[193,296,287,172,193]}",{}
duisburg_000000_000691_leftImg8bit.png,2396820,{},1,0,"{""name"":""polygon"",""all_points_x"":[1927,1683,1677,1925,1927],""all_points_y"":[636,618,211,146,636]}",{}
duisburg_000000_000692_leftImg8bit.png,2374969,{},1,0,"{""name"":""polygon"",""all_points_x"":[1861,1280,1280,1865,1861],""all_points_y"":[872,603,293,236,872]}",{}
duisburg_000000_000693_leftImg8bit.png,2298422,{},1,0,"{""name"":""polygon"",""all_points_x"":[1581,1661,1662,1582,1581],""all_points_y"":[122,121,245,245,122]}",{}
duisburg_000000_000696_leftImg8bit.png,2255253,{},1,0,"{""name"":""polygon"",""all_points_x"":[78,389,391,77,78],""all_points_y"":[524,526,119,130,524]}",{}
duisburg_000000_000699_leftImg8bit.png,2239557,{},1,0,"{""name"":""polygon"",""all_points_x"":[1721,1497,1499,1735,1721],""all_points_y"":[55,53,187,187,55]}",{}
duisburg_000000_000700_leftImg8bit.png,2379116,{},1,0,"{""name"":""polygon"",""all_points_x"":[1447,1444,1597,1588,1447],""all_points_y"":[135,216,156,60,135]}",{}
duisburg_000000_000700_leftImg8bit.png,2379116,{},1,0,"{""name"":""polygon"",""all_points_x"":[1447,1444,1597,1588,1447],""all_points_y"":[135,216,156,60,135]}",{}
duisburg_000000_000701_leftImg8bit.png,2287800,{},1,0,"{""name"":""polygon"",""all_points_x"":[1235,1229,1326,1330,1235],""all_points_y"":[18,166,213,96,18]}",{}
duisburg_000000_000702_leftImg8bit.png,2544158,{},1,0,"{""name"":""polygon"",""all_points_x"":[655,662,720,721,655],""all_points_y"":[62,234,267,105,62]}",{}
duisburg_000000_000705_leftImg8bit.png,2460133,{},1,0,"{""name"":""polygon"",""all_points_x"":[560,562,636,635,560],""all_points_y"":[191,269,292,223,191]}",{}
duisburg_000000_000706_leftImg8bit.png,2463431,{},1,0,"{""name"":""polygon"",""all_points_x"":[263,266,409,406,263],""all_points_y"":[43,196,229,98,43]}",{}
duisburg_000000_000711_leftImg8bit.png,2226380,{},1,0,"{""name"":""polygon"",""all_points_x"":[1739,1744,1991,1977,1739],""all_points_y"":[83,260,274,83,83]}",{}
duisburg_000000_000714_leftImg8bit.png,2186962,{},1,0,"{""name"":""polygon"",""all_points_x"":[941,1111,1094,943,941],""all_points_y"":[279,277,74,112,279]}",{}
duisburg_000000_000717_leftImg8bit.png,2125218,{},1,0,"{""name"":""polygon"",""all_points_x"":[1462,1561,1565,1468,1462],""all_points_y"":[175,103,234,274,175]}",{}
duisburg_000000_000720_leftImg8bit.png,2380899,{},1,0,"{""name"":""polygon"",""all_points_x"":[574,486,488,567,574],""all_points_y"":[147,109,246,274,147]}",{}
duisburg_000000_000724_leftImg8bit.png,2424065,{},1,0,"{""name"":""polygon"",""all_points_x"":[1677,1677,1908,1908,1909,1677],""all_points_y"":[21,188,192,192,22,21]}",{}
duisburg_000000_000724_leftImg8bit.png,2424065,{},1,0,"{""name"":""polygon"",""all_points_x"":[1677,1677,1908,1908,1909,1677],""all_points_y"":[21,188,192,192,22,21]}",{}
duisburg_000000_000727_leftImg8bit.png,2389695,{},1,0,"{""name"":""polygon"",""all_points_x"":[1775,1563,1565,1774,1775],""all_points_y"":[115,116,243,244,115]}",{}
duisburg_000000_000729_leftImg8bit.png,2101636,{},1,0,"{""name"":""polygon"",""all_points_x"":[1419,1388,1111,1127,1419],""all_points_y"":[424,39,97,426,424]}",{}
duisburg_000000_000730_leftImg8bit.png,2409854,{},1,0,"{""name"":""polygon"",""all_points_x"":[1436,1438,1505,1506,1436],""all_points_y"":[346,456,454,343,346]}",{}
duisburg_000000_000730_leftImg8bit.png,2409854,{},1,0,"{""name"":""polygon"",""all_points_x"":[1436,1438,1505,1506,1436],""all_points_y"":[346,456,454,343,346]}",{}
duisburg_000000_000732_leftImg8bit.png,2327673,{},1,0,"{""name"":""polygon"",""all_points_x"":[1792,1473,1480,1806,1792],""all_points_y"":[6,166,412,412,6]}",{}
duisburg_000000_000737_leftImg8bit.png,2498396,{},1,0,"{""name"":""polygon"",""all_points_x"":[1675,1764,1771,1674,1675],""all_points_y"":[262,261,559,564,262]}",{}
duisburg_000000_000738_leftImg8bit.png,2620906,{},1,0,"{""name"":""polygon"",""all_points_x"":[278,602,600,279,278],""all_points_y"":[135,130,260,254,135]}",{}
duisburg_000000_000740_leftImg8bit.png,2451868,{},1,0,"{""name"":""polygon"",""all_points_x"":[1867,1869,1529,1531,1867],""all_points_y"":[503,131,203,454,503]}",{}
duisburg_000000_000741_leftImg8bit.png,2387138,{},1,0,"{""name"":""polygon"",""all_points_x"":[1471,1469,1807,1796,1471],""all_points_y"":[85,300,292,55,85]}",{}
